station_id,date_time,day_of_week,pickups_sum,num_bikes_available_mean,num_bikes_available_min,wind_speed_mean,is_release_max,is_holiday_max,is_precipitation
bcycle_boulder_3894,2025-10-14 15:35:00,Tuesday,0,0.2,0,1.8,0,0,0
bcycle_boulder_3894,2025-10-14 15:40:00,Tuesday,2,1.2,0,1.0,0,0,0
bcycle_boulder_3894,2025-10-14 15:45:00,Tuesday,2,1.2,0,1.0,0,0,0
bcycle_boulder_3894,2025-10-14 15:50:00,Tuesday,0,0.2,0,1.2,0,0,0
bcycle_boulder_3894,2025-10-14 15:55:00,Tuesday,1,0.2,0,2.0,0,0,0
bcycle_boulder_3894,2025-10-14 16:00:00,Tuesday,0,0.0,0,2.0,0,0,0
bcycle_boulder_3894,2025-10-14 16:05:00,Tuesday,1,0.2,0,2.0,0,0,0
bcycle_boulder_3894,2025-10-14 16:10:00,Tuesday,1,0.4,0,2.0,0,0,0
bcycle_boulder_3894,2025-10-14 16:15:00,Tuesday,1,0.4,0,2.0,0,0,0
bcycle_boulder_3894,2025-10-14 16:20:00,Tuesday,0,0.0,0,1.8,0,0,0
bcycle_boulder_3894,2025-10-14 16:25:00,Tuesday,1,0.4,0,1.0,0,0,0
bcycle_boulder_3894,2025-10-14 16:30:00,Tuesday,2,0.8,0,1.4,0,0,0
bcycle_boulder_3894,2025-10-14 16:35:00,Tuesday,1,0.2,0,3.0,0,0,0
bcycle_boulder_3894,2025-10-14 16:40:00,Tuesday,0,1.0,1,2.6,0,0,0
bcycle_boulder_3894,2025-10-14 16:45:00,Tuesday,1,0.0,0,1.0,1,0,0
bcycle_boulder_3894,2025-10-14 16:50:00,Tuesday,0,0.8,0,1.0,0,0,0
bcycle_boulder_3894,2025-10-14 16:55:00,Tuesday,3,1.2,0,1.0,0,0,0
bcycle_boulder_3894,2025-10-14 17:00:00,Tuesday,0,1.0,1,1.0,0,0,0
bcycle_boulder_3894,2025-10-14 17:05:00,Tuesday,2,2.2,1,0.8,0,0,0
bcycle_boulder_3894,2025-10-14 17:10:00,Tuesday,0,1.0,1,0.0,0,0,0
bcycle_boulder_3894,2025-10-14 17:15:00,Tuesday,0,1.0,1,0.0,0,0,0
bcycle_boulder_3894,2025-10-14 17:20:00,Tuesday,1,1.4,1,0.0,0,0,0
bcycle_boulder_3894,2025-10-14 17:25:00,Tuesday,1,2.0,1,0.2,0,0,0
bcycle_boulder_3894,2025-10-14 17:30:00,Tuesday,1,1.4,1,1.2,0,0,0
bcycle_boulder_3894,2025-10-14 17:35:00,Tuesday,1,2.4,2,1.8,0,0,0
bcycle_boulder_3894,2025-10-14 17:40:00,Tuesday,3,2.0,0,1.0,0,0,0
bcycle_boulder_3894,2025-10-14 17:45:00,Tuesday,0,0.0,0,1.2,0,0,0
bcycle_boulder_3894,2025-10-14 17:50:00,Tuesday,0,1.8,0,2.2,0,0,0
bcycle_boulder_3894,2025-10-14 17:55:00,Tuesday,3,0.0,0,2.8,0,0,0
bcycle_boulder_3894,2025-10-14 18:00:00,Tuesday,0,0.8,0,2.0,0,0,0
bcycle_boulder_3894,2025-10-14 18:05:00,Tuesday,1,0.6,0,2.2,0,0,0
bcycle_boulder_3894,2025-10-14 18:10:00,Tuesday,0,0.8,0,3.0,0,0,0
bcycle_boulder_3894,2025-10-14 18:15:00,Tuesday,0,3.0,3,2.8,1,0,0
bcycle_boulder_3894,2025-10-14 18:20:00,Tuesday,3,0.8,0,2.0,0,0,0
bcycle_boulder_3894,2025-10-14 18:25:00,Tuesday,0,0.0,0,2.0,0,0,0
bcycle_boulder_3894,2025-10-14 18:30:00,Tuesday,0,0.0,0,1.6,0,0,0
bcycle_boulder_3894,2025-10-14 18:35:00,Tuesday,0,0.8,0,0.0,0,0,0
bcycle_boulder_3894,2025-10-14 18:40:00,Tuesday,1,2.0,1,0.2,0,0,0
bcycle_boulder_3894,2025-10-14 18:45:00,Tuesday,0,5.2,4,1.0,0,0,0
bcycle_boulder_3894,2025-10-14 18:50:00,Tuesday,1,5.8,5,1.2,0,0,0
bcycle_boulder_3894,2025-10-14 18:55:00,Tuesday,2,6.4,6,2.0,0,0,0
bcycle_boulder_3894,2025-10-14 19:00:00,Tuesday,1,6.2,5,2.2,0,0,0
bcycle_boulder_3894,2025-10-14 19:05:00,Tuesday,0,10.0,9,3.2,0,0,0
bcycle_boulder_3894,2025-10-14 19:10:00,Tuesday,6,7.0,5,4.0,0,0,0
bcycle_boulder_3894,2025-10-14 19:15:00,Tuesday,0,8.2,7,4.2,0,0,0
bcycle_boulder_3894,2025-10-14 19:20:00,Tuesday,0,10.8,10,5.2,0,0,0
bcycle_boulder_3894,2025-10-14 19:25:00,Tuesday,3,9.6,8,6.2,0,0,0
bcycle_boulder_3894,2025-10-14 19:30:00,Tuesday,3,7.2,6,6.8,0,0,0
bcycle_boulder_3894,2025-10-14 19:35:00,Tuesday,1,5.6,5,6.0,0,0,0
bcycle_boulder_3894,2025-10-14 19:40:00,Tuesday,0,7.0,7,6.2,0,0,0
bcycle_boulder_3894,2025-10-14 19:45:00,Tuesday,1,8.8,8,6.8,0,0,0
bcycle_boulder_3894,2025-10-14 19:50:00,Tuesday,4,5.2,4,5.8,0,0,0
bcycle_boulder_3894,2025-10-14 19:55:00,Tuesday,4,3.4,1,5.0,0,0,0
bcycle_boulder_3894,2025-10-14 20:00:00,Tuesday,1,0.6,0,5.0,0,0,0
bcycle_boulder_3894,2025-10-14 20:05:00,Tuesday,1,0.4,0,5.2,0,0,0
bcycle_boulder_3894,2025-10-14 20:10:00,Tuesday,0,0.0,0,5.8,0,0,0
bcycle_boulder_3894,2025-10-14 20:15:00,Tuesday,0,1.6,0,5.0,0,0,0
bcycle_boulder_3894,2025-10-14 20:20:00,Tuesday,1,1.8,1,5.0,0,0,0
bcycle_boulder_3894,2025-10-14 20:25:00,Tuesday,2,0.8,0,5.2,0,0,0
bcycle_boulder_3894,2025-10-14 20:30:00,Tuesday,1,0.2,0,5.8,0,0,0
bcycle_boulder_3894,2025-10-14 20:35:00,Tuesday,0,0.0,0,5.0,0,0,0
bcycle_boulder_3894,2025-10-14 20:40:00,Tuesday,0,0.0,0,5.0,0,0,0
bcycle_boulder_3894,2025-10-14 20:45:00,Tuesday,1,4.4,4,5.2,0,0,0
bcycle_boulder_3894,2025-10-14 20:50:00,Tuesday,4,1.6,0,6.2,0,0,0
bcycle_boulder_3894,2025-10-14 20:55:00,Tuesday,0,0.0,0,7.2,0,0,0
bcycle_boulder_3894,2025-10-14 21:00:00,Tuesday,0,0.8,0,7.8,0,0,0
bcycle_boulder_3894,2025-10-14 21:05:00,Tuesday,1,0.0,0,7.0,0,0,0
bcycle_boulder_3894,2025-10-14 21:10:00,Tuesday,0,0.4,0,6.8,0,0,0
bcycle_boulder_3894,2025-10-14 21:15:00,Tuesday,1,0.0,0,6.0,0,0,0
bcycle_boulder_3894,2025-10-14 21:20:00,Tuesday,0,0.0,0,6.0,0,0,0
bcycle_boulder_3894,2025-10-14 21:25:00,Tuesday,0,0.0,0,6.0,0,0,0
bcycle_boulder_3894,2025-10-14 21:30:00,Tuesday,1,0.2,0,6.0,0,0,0
bcycle_boulder_3894,2025-10-14 21:35:00,Tuesday,0,0.0,0,6.0,0,0,0
bcycle_boulder_3894,2025-10-14 21:40:00,Tuesday,0,0.0,0,6.0,0,0,0
bcycle_boulder_3894,2025-10-14 21:45:00,Tuesday,1,1.0,0,6.0,0,0,0
bcycle_boulder_3894,2025-10-14 21:50:00,Tuesday,0,1.2,1,5.8,0,0,0
bcycle_boulder_3894,2025-10-14 21:55:00,Tuesday,2,1.0,0,5.2,0,0,0
bcycle_boulder_3894,2025-10-14 22:00:00,Tuesday,0,1.6,1,6.4,0,0,0
bcycle_boulder_3894,2025-10-14 22:05:00,Tuesday,1,1.0,1,7.6,0,0,0
bcycle_boulder_3894,2025-10-14 22:10:00,Tuesday,1,0.6,0,5.8,0,0,0
bcycle_boulder_3894,2025-10-14 22:15:00,Tuesday,0,0.0,0,5.0,0,0,0
bcycle_boulder_3894,2025-10-14 22:20:00,Tuesday,0,0.0,0,5.0,0,0,0
bcycle_boulder_3894,2025-10-14 22:25:00,Tuesday,0,0.0,0,5.2,0,0,0
bcycle_boulder_3894,2025-10-14 22:30:00,Tuesday,0,0.8,0,6.0,0,0,0
bcycle_boulder_3894,2025-10-14 22:35:00,Tuesday,0,2.8,2,6.2,0,0,0
bcycle_boulder_3894,2025-10-14 22:40:00,Tuesday,3,0.4,0,6.8,0,0,0
bcycle_boulder_3894,2025-10-14 22:45:00,Tuesday,0,0.0,0,6.2,0,0,0
bcycle_boulder_3894,2025-10-14 22:50:00,Tuesday,0,0.0,0,7.2,0,0,0
bcycle_boulder_3894,2025-10-14 22:55:00,Tuesday,0,0.0,0,7.8,0,0,0
bcycle_boulder_3894,2025-10-14 23:00:00,Tuesday,0,1.0,1,7.0,0,0,0
bcycle_boulder_3894,2025-10-14 23:05:00,Tuesday,0,1.8,1,7.0,0,0,0
bcycle_boulder_3894,2025-10-14 23:10:00,Tuesday,0,2.4,2,7.0,0,0,0
bcycle_boulder_3894,2025-10-14 23:15:00,Tuesday,0,4.0,4,6.6,0,0,0
bcycle_boulder_3894,2025-10-14 23:20:00,Tuesday,1,4.4,4,5.0,0,0,0
bcycle_boulder_3894,2025-10-14 23:25:00,Tuesday,1,3.6,3,4.8,0,0,0
bcycle_boulder_3894,2025-10-14 23:30:00,Tuesday,0,4.0,4,4.25,0,0,0
bcycle_boulder_3894,2025-10-14 23:35:00,Tuesday,0,5.0,5,4.6,0,0,0
bcycle_boulder_3894,2025-10-14 23:40:00,Tuesday,1,4.4,4,2.8,0,0,0
bcycle_boulder_3894,2025-10-14 23:45:00,Tuesday,0,6.2,5,2.0,0,0,0
bcycle_boulder_3894,2025-10-14 23:50:00,Tuesday,0,7.0,7,2.6,0,0,0
bcycle_boulder_3894,2025-10-14 23:55:00,Tuesday,1,6.2,6,5.0,0,0,0
bcycle_boulder_4657,2025-10-06 21:05:00,Monday,0,0.0,0,0.0,0,0,1
bcycle_boulder_4657,2025-10-06 21:10:00,Monday,1,0.6,0,0.0,0,0,0
bcycle_boulder_4657,2025-10-06 21:15:00,Monday,0,1.0,1,0.0,0,0,0
bcycle_boulder_4657,2025-10-06 21:20:00,Monday,1,0.4,0,0.0,0,0,0
bcycle_boulder_4657,2025-10-06 21:25:00,Monday,1,0.4,0,0.0,0,0,0
bcycle_boulder_4657,2025-10-06 21:30:00,Monday,0,0.0,0,0.0,0,0,0
bcycle_boulder_4657,2025-10-06 21:35:00,Monday,0,0.0,0,0.0,0,0,0
bcycle_boulder_4657,2025-10-06 21:40:00,Monday,0,0.0,0,0.0,0,0,0
bcycle_boulder_4657,2025-10-06 21:45:00,Monday,0,0.0,0,0.2,0,0,0
bcycle_boulder_4657,2025-10-06 21:50:00,Monday,2,1.2,0,1.0,0,0,0
bcycle_boulder_4657,2025-10-06 21:55:00,Monday,0,0.8,0,1.0,0,0,0
bcycle_boulder_4657,2025-10-06 22:00:00,Monday,1,0.8,0,1.2,0,0,0
bcycle_boulder_4657,2025-10-06 22:05:00,Monday,0,5.2,2,1.8,0,0,0
bcycle_boulder_4657,2025-10-06 22:10:00,Monday,0,6.0,6,1.0,0,0,0
bcycle_boulder_4657,2025-10-06 22:15:00,Monday,2,7.8,6,0.8,0,0,0
bcycle_boulder_4657,2025-10-06 22:20:00,Monday,3,5.0,4,0.4,0,0,0
bcycle_boulder_4657,2025-10-06 22:25:00,Monday,0,4.0,4,0.8,0,0,0
bcycle_boulder_4657,2025-10-06 22:30:00,Monday,3,1.0,1,0.0,0,0,0
bcycle_boulder_4657,2025-10-06 22:35:00,Monday,1,0.25,0,0.0,0,0,0
bcycle_boulder_4657,2025-10-06 22:40:00,Monday,1,0.2,0,0.0,0,0,0
bcycle_boulder_4657,2025-10-06 22:45:00,Monday,0,0.4,0,0.0,0,0,0
bcycle_boulder_4657,2025-10-06 22:50:00,Monday,0,1.0,1,0.0,0,0,0
bcycle_boulder_4657,2025-10-06 22:55:00,Monday,1,0.6,0,0.0,0,0,0
bcycle_boulder_4657,2025-10-06 23:00:00,Monday,1,0.75,0,0.0,0,0,0
bcycle_boulder_4657,2025-10-06 23:05:00,Monday,1,0.4,0,0.0,0,0,0
bcycle_boulder_4657,2025-10-06 23:10:00,Monday,0,0.0,0,0.0,0,0,0
bcycle_boulder_4657,2025-10-06 23:15:00,Monday,0,0.6,0,0.0,0,0,0
bcycle_boulder_4657,2025-10-06 23:20:00,Monday,1,0.6,0,0.0,0,0,0
bcycle_boulder_4657,2025-10-06 23:25:00,Monday,0,0.8,0,0.0,0,0,0
bcycle_boulder_4657,2025-10-06 23:30:00,Monday,1,1.6,1,0.0,0,0,0
bcycle_boulder_4657,2025-10-06 23:35:00,Monday,1,1.4,1,0.0,0,0,0
bcycle_boulder_4657,2025-10-06 23:40:00,Monday,0,1.0,1,0.2,0,0,0
bcycle_boulder_4657,2025-10-06 23:45:00,Monday,0,1.0,1,1.0,0,0,0
bcycle_boulder_4657,2025-10-06 23:50:00,Monday,0,3.0,1,1.0,0,0,0
bcycle_boulder_4657,2025-10-06 23:55:00,Monday,0,5.0,5,0.8,0,0,0
bcycle_boulder_4657,2025-10-07 00:00:00,Tuesday,0,5.4,5,0.2,0,0,1
bcycle_boulder_4657,2025-10-07 00:05:00,Tuesday,0,6.0,6,1.0,0,0,0
bcycle_boulder_4657,2025-10-07 00:10:00,Tuesday,0,6.8,6,1.0,0,0,0
bcycle_boulder_4657,2025-10-07 00:15:00,Tuesday,0,8.8,7,1.0,0,0,1
bcycle_boulder_4657,2025-10-07 00:20:00,Tuesday,0,10.2,10,1.2,0,0,0
bcycle_boulder_4657,2025-10-07 00:25:00,Tuesday,0,11.0,11,2.0,0,0,0
bcycle_boulder_4657,2025-10-07 00:30:00,Tuesday,1,10.0,10,1.8,0,0,0
bcycle_boulder_4657,2025-10-07 00:35:00,Tuesday,0,10.0,10,1.0,0,0,0
bcycle_boulder_4657,2025-10-07 00:40:00,Tuesday,0,10.8,10,1.0,0,0,0
bcycle_boulder_4657,2025-10-07 00:45:00,Tuesday,1,10.8,10,1.0,0,0,0
bcycle_boulder_4657,2025-10-07 00:50:00,Tuesday,0,10.0,10,0.8,0,0,0
bcycle_boulder_4657,2025-10-07 00:55:00,Tuesday,0,10.0,10,0.0,0,0,0
bcycle_boulder_4657,2025-10-07 01:00:00,Tuesday,0,10.0,10,0.0,0,0,0
bcycle_boulder_4657,2025-10-07 01:05:00,Tuesday,0,10.0,10,0.0,0,0,0
bcycle_boulder_4657,2025-10-07 01:10:00,Tuesday,0,10.0,10,0.0,0,0,0
bcycle_boulder_4657,2025-10-07 01:15:00,Tuesday,0,10.0,10,0.0,0,0,0
bcycle_boulder_4657,2025-10-07 01:20:00,Tuesday,0,10.0,10,0.0,0,0,0
bcycle_boulder_4657,2025-10-07 01:25:00,Tuesday,0,10.0,10,0.0,0,0,0
bcycle_boulder_4657,2025-10-07 01:30:00,Tuesday,0,10.0,10,0.0,0,0,0
bcycle_boulder_4657,2025-10-07 01:35:00,Tuesday,0,10.0,10,0.0,0,0,0
bcycle_boulder_4657,2025-10-07 01:40:00,Tuesday,0,10.0,10,0.0,0,0,0
bcycle_boulder_4657,2025-10-07 01:45:00,Tuesday,0,10.0,10,0.0,0,0,0
bcycle_boulder_4657,2025-10-07 01:50:00,Tuesday,0,10.0,10,0.0,0,0,0
bcycle_boulder_4657,2025-10-07 01:55:00,Tuesday,2,9.0,8,0.2,0,0,0
bcycle_boulder_4657,2025-10-07 02:00:00,Tuesday,0,8.0,8,0.8,0,0,0
bcycle_boulder_4657,2025-10-07 02:05:00,Tuesday,0,8.0,8,0.0,0,0,0
bcycle_boulder_4657,2025-10-07 02:10:00,Tuesday,0,8.0,8,0.0,0,0,0
bcycle_boulder_4657,2025-10-07 02:15:00,Tuesday,0,8.0,8,0.2,0,0,0
bcycle_boulder_4657,2025-10-07 02:20:00,Tuesday,0,8.0,8,1.0,0,0,0
bcycle_boulder_4657,2025-10-07 02:25:00,Tuesday,1,7.4,7,1.0,0,0,0
bcycle_boulder_4657,2025-10-07 02:30:00,Tuesday,0,7.0,7,1.2,0,0,0
bcycle_boulder_4657,2025-10-07 02:35:00,Tuesday,0,7.0,7,2.0,0,0,0
bcycle_boulder_4657,2025-10-07 02:40:00,Tuesday,0,7.0,7,2.0,0,0,0
bcycle_boulder_4657,2025-10-07 02:45:00,Tuesday,0,7.0,7,2.0,0,0,0
bcycle_boulder_4657,2025-10-07 02:50:00,Tuesday,0,8.6,7,2.2,0,0,0
bcycle_boulder_4657,2025-10-07 02:55:00,Tuesday,0,9.0,9,3.0,0,0,0
bcycle_boulder_4657,2025-10-07 03:00:00,Tuesday,0,9.0,9,3.0,0,0,0
bcycle_boulder_4657,2025-10-07 03:05:00,Tuesday,0,9.0,9,3.0,0,0,0
bcycle_boulder_4657,2025-10-07 03:10:00,Tuesday,0,9.0,9,3.2,0,0,0
bcycle_boulder_4657,2025-10-07 03:15:00,Tuesday,0,9.0,9,4.0,0,0,0
bcycle_boulder_4657,2025-10-07 03:20:00,Tuesday,0,9.0,9,4.0,0,0,0
bcycle_boulder_4657,2025-10-07 03:25:00,Tuesday,0,9.0,9,4.2,0,0,0
bcycle_boulder_4657,2025-10-07 03:30:00,Tuesday,0,9.0,9,5.0,0,0,0
bcycle_boulder_4657,2025-10-07 03:35:00,Tuesday,0,9.0,9,5.2,0,0,0
bcycle_boulder_4657,2025-10-07 03:40:00,Tuesday,0,9.0,9,5.8,0,0,0
bcycle_boulder_4657,2025-10-07 03:45:00,Tuesday,0,9.0,9,5.2,0,0,0
bcycle_boulder_4657,2025-10-07 03:50:00,Tuesday,0,9.0,9,5.8,0,0,0
bcycle_boulder_4657,2025-10-07 03:55:00,Tuesday,0,9.0,9,5.0,0,0,0
bcycle_boulder_4657,2025-10-07 04:00:00,Tuesday,0,9.0,9,5.0,0,0,0
bcycle_boulder_4657,2025-10-07 04:05:00,Tuesday,0,9.0,9,4.8,0,0,0
bcycle_boulder_4657,2025-10-07 04:10:00,Tuesday,0,9.0,9,3.8,0,0,0
bcycle_boulder_4657,2025-10-07 04:15:00,Tuesday,0,9.0,9,2.8,0,0,0
bcycle_boulder_4657,2025-10-07 04:20:00,Tuesday,0,9.6,9,2.0,0,0,0
bcycle_boulder_4657,2025-10-07 04:25:00,Tuesday,2,9.6,8,2.0,0,0,0
bcycle_boulder_4657,2025-10-07 04:30:00,Tuesday,1,7.2,7,2.2,0,0,0
bcycle_boulder_4657,2025-10-07 04:35:00,Tuesday,1,6.8,6,2.8,0,0,0
bcycle_boulder_4657,2025-10-07 04:40:00,Tuesday,0,6.0,6,2.4,0,0,0
bcycle_boulder_4657,2025-10-07 04:45:00,Tuesday,0,6.0,6,4.0,0,0,0
bcycle_boulder_4657,2025-10-07 04:50:00,Tuesday,1,5.2,5,4.2,0,0,0
bcycle_boulder_4657,2025-10-07 04:55:00,Tuesday,2,3.6,3,4.8,0,0,0
bcycle_boulder_4657,2025-10-07 05:00:00,Tuesday,2,1.8,1,4.0,0,0,0
bcycle_boulder_4657,2025-10-07 05:05:00,Tuesday,0,1.0,1,4.4,0,0,0
bcycle_boulder_4657,2025-10-07 05:10:00,Tuesday,1,0.4,0,6.2,0,0,0
bcycle_boulder_4657,2025-10-07 05:15:00,Tuesday,0,0.0,0,6.8,0,0,0
bcycle_boulder_4657,2025-10-07 05:20:00,Tuesday,0,0.0,0,5.6,0,0,0
bcycle_boulder_4657,2025-10-07 05:25:00,Tuesday,0,0.0,0,4.4,0,0,0
bcycle_boulder_4657,2025-10-07 05:30:00,Tuesday,0,0.0,0,6.2,0,0,0
bcycle_boulder_4657,2025-10-07 05:35:00,Tuesday,0,0.0,0,6.8,0,0,0
bcycle_boulder_4657,2025-10-07 05:40:00,Tuesday,0,0.0,0,6.0,0,0,0
bcycle_boulder_4657,2025-10-07 05:45:00,Tuesday,0,0.0,0,6.0,0,0,0
bcycle_boulder_4657,2025-10-07 05:50:00,Tuesday,0,0.0,0,5.8,0,0,0
bcycle_boulder_4657,2025-10-07 05:55:00,Tuesday,0,0.0,0,5.0,0,0,0
bcycle_boulder_4657,2025-10-07 06:00:00,Tuesday,0,0.0,0,5.2,0,0,0
bcycle_boulder_4657,2025-10-07 06:05:00,Tuesday,0,0.0,0,5.8,0,0,0
bcycle_boulder_4657,2025-10-07 06:10:00,Tuesday,0,0.6,0,5.0,0,0,0
bcycle_boulder_4657,2025-10-07 06:15:00,Tuesday,0,1.0,1,5.0,0,0,0
bcycle_boulder_4657,2025-10-07 06:20:00,Tuesday,0,1.0,1,5.0,0,0,0
bcycle_boulder_4657,2025-10-07 06:25:00,Tuesday,1,0.8,0,5.2,0,0,0
bcycle_boulder_4657,2025-10-07 06:30:00,Tuesday,0,0.0,0,5.8,0,0,0
bcycle_boulder_4657,2025-10-07 06:35:00,Tuesday,0,0.4,0,5.0,0,0,0
bcycle_boulder_4657,2025-10-07 06:40:00,Tuesday,1,0.8,0,4.8,0,0,0
bcycle_boulder_4657,2025-10-07 06:45:00,Tuesday,0,0.0,0,4.2,0,0,0
bcycle_boulder_4657,2025-10-07 06:50:00,Tuesday,0,0.0,0,5.0,0,0,0
bcycle_boulder_4657,2025-10-07 06:55:00,Tuesday,0,0.0,0,5.0,0,0,0
bcycle_boulder_4657,2025-10-07 07:00:00,Tuesday,0,0.0,0,5.0,0,0,0
bcycle_boulder_4657,2025-10-07 07:05:00,Tuesday,0,0.0,0,5.0,0,0,0
bcycle_boulder_4657,2025-10-07 07:10:00,Tuesday,0,0.0,0,5.0,0,0,0
bcycle_boulder_4657,2025-10-07 07:15:00,Tuesday,0,0.6,0,4.8,0,0,0
bcycle_boulder_4657,2025-10-07 07:20:00,Tuesday,1,0.8,0,4.0,0,0,0
bcycle_boulder_4657,2025-10-07 07:25:00,Tuesday,1,0.4,0,4.0,0,0,0
bcycle_boulder_4657,2025-10-07 07:30:00,Tuesday,0,0.0,0,3.8,0,0,0
bcycle_boulder_4657,2025-10-07 07:35:00,Tuesday,0,0.4,0,3.0,0,0,0
bcycle_boulder_4657,2025-10-07 07:40:00,Tuesday,0,2.8,2,3.2,0,0,0
bcycle_boulder_4657,2025-10-07 07:45:00,Tuesday,0,4.6,4,4.0,0,0,0
bcycle_boulder_4657,2025-10-07 07:50:00,Tuesday,1,7.8,7,4.0,0,0,0
bcycle_boulder_4657,2025-10-07 07:55:00,Tuesday,0,8.0,8,4.0,0,0,0
bcycle_boulder_4657,2025-10-07 08:00:00,Tuesday,0,8.0,8,4.0,0,0,0
bcycle_boulder_4657,2025-10-07 08:05:00,Tuesday,0,9.8,9,4.0,0,0,0
bcycle_boulder_4657,2025-10-07 08:10:00,Tuesday,0,10.8,10,4.2,0,0,0
bcycle_boulder_4657,2025-10-07 08:15:00,Tuesday,0,12.0,12,5.0,0,0,0
bcycle_boulder_4657,2025-10-07 08:20:00,Tuesday,2,11.6,10,4.8,0,0,0
bcycle_boulder_4657,2025-10-07 08:25:00,Tuesday,0,10.0,10,4.2,0,0,0
bcycle_boulder_4657,2025-10-07 08:30:00,Tuesday,0,10.0,10,4.8,0,0,0
bcycle_boulder_4657,2025-10-07 08:35:00,Tuesday,0,11.2,10,4.2,0,0,0
bcycle_boulder_4657,2025-10-07 08:40:00,Tuesday,0,12.0,12,5.0,0,0,0
bcycle_boulder_4657,2025-10-07 08:45:00,Tuesday,0,12.6,12,4.8,0,0,0
bcycle_boulder_4657,2025-10-07 08:50:00,Tuesday,0,13.0,13,4.0,0,0,0
bcycle_boulder_4657,2025-10-07 08:55:00,Tuesday,0,13.0,13,4.0,0,0,0
bcycle_boulder_4657,2025-10-07 09:00:00,Tuesday,1,12.2,12,4.0,0,0,0
bcycle_boulder_4657,2025-10-07 09:05:00,Tuesday,1,11.4,11,3.8,0,0,0
bcycle_boulder_4657,2025-10-07 09:10:00,Tuesday,1,10.4,10,3.0,0,0,0
bcycle_boulder_4657,2025-10-07 09:15:00,Tuesday,0,12.8,12,3.0,1,0,0
bcycle_boulder_4657,2025-10-07 09:20:00,Tuesday,0,14.4,13,2.8,0,0,0
bcycle_boulder_4657,2025-10-07 09:25:00,Tuesday,1,16.8,16,1.8,0,0,0
bcycle_boulder_4657,2025-10-07 09:30:00,Tuesday,2,15.2,14,0.8,0,0,0
bcycle_boulder_4657,2025-10-07 09:35:00,Tuesday,1,13.2,13,0.2,0,0,0
bcycle_boulder_4657,2025-10-07 09:40:00,Tuesday,4,11.2,10,0.8,0,0,0
bcycle_boulder_4657,2025-10-07 09:45:00,Tuesday,1,9.8,9,0.0,0,0,0
bcycle_boulder_4657,2025-10-07 09:50:00,Tuesday,1,8.8,8,0.0,0,0,0
bcycle_boulder_4657,2025-10-07 09:55:00,Tuesday,1,8.6,8,0.0,0,0,0
bcycle_boulder_4657,2025-10-07 10:00:00,Tuesday,0,8.8,8,0.0,0,0,0
bcycle_boulder_4657,2025-10-07 10:05:00,Tuesday,1,8.6,8,0.0,0,0,0
bcycle_boulder_4657,2025-10-07 10:10:00,Tuesday,0,10.0,10,0.0,0,0,0
bcycle_boulder_4657,2025-10-07 10:15:00,Tuesday,0,11.0,11,0.2,0,0,0
bcycle_boulder_4657,2025-10-07 10:20:00,Tuesday,1,10.4,10,1.0,0,0,0
bcycle_boulder_4657,2025-10-07 10:25:00,Tuesday,2,9.6,8,1.0,0,0,0
bcycle_boulder_4657,2025-10-07 10:30:00,Tuesday,1,7.0,7,0.8,0,0,0
bcycle_boulder_4657,2025-10-07 10:35:00,Tuesday,1,6.6,6,0.2,0,0,0
bcycle_boulder_4657,2025-10-07 10:40:00,Tuesday,4,4.0,2,1.0,0,0,0
bcycle_boulder_4657,2025-10-07 10:45:00,Tuesday,1,3.2,2,0.8,1,0,0
bcycle_boulder_4657,2025-10-07 10:50:00,Tuesday,1,3.4,3,0.2,0,0,0
bcycle_boulder_4657,2025-10-07 10:55:00,Tuesday,0,3.8,3,1.4,0,0,0
bcycle_boulder_4657,2025-10-07 11:00:00,Tuesday,2,2.5,2,3.0,0,0,0
bcycle_boulder_4657,2025-10-07 11:05:00,Tuesday,0,2.2,2,1.0,0,0,0
bcycle_boulder_4657,2025-10-07 11:10:00,Tuesday,2,3.0,2,1.0,0,0,0
bcycle_boulder_4657,2025-10-07 11:15:00,Tuesday,1,1.8,1,1.0,0,0,0
bcycle_boulder_4657,2025-10-07 11:20:00,Tuesday,0,1.0,1,1.2,0,0,0
bcycle_boulder_4657,2025-10-07 11:25:00,Tuesday,1,0.6,0,2.0,0,0,0
bcycle_boulder_4657,2025-10-07 11:30:00,Tuesday,1,0.4,0,1.8,0,0,0
bcycle_boulder_4657,2025-10-07 11:35:00,Tuesday,0,0.0,0,0.8,0,0,0
bcycle_boulder_4657,2025-10-07 11:40:00,Tuesday,0,0.0,0,0.2,0,0,0
bcycle_boulder_4657,2025-10-07 11:45:00,Tuesday,0,0.0,0,1.0,0,0,0
bcycle_boulder_4657,2025-10-07 11:50:00,Tuesday,0,0.0,0,1.0,0,0,0
bcycle_boulder_4657,2025-10-07 11:55:00,Tuesday,0,0.6,0,1.0,0,0,0
bcycle_boulder_4657,2025-10-07 12:00:00,Tuesday,1,1.6,1,1.0,0,0,0
bcycle_boulder_4657,2025-10-07 12:05:00,Tuesday,0,1.0,1,1.0,0,0,0
bcycle_boulder_4657,2025-10-07 12:10:00,Tuesday,1,0.4,0,1.0,0,0,0
bcycle_boulder_4657,2025-10-07 12:15:00,Tuesday,1,0.4,0,1.2,1,0,0
bcycle_boulder_4657,2025-10-07 12:20:00,Tuesday,0,0.4,0,1.8,0,0,0
